,id,Hardness
1486,11893,7.5
1487,11894,6.3
1488,11895,6.3
1489,11896,2.5
1490,11897,6.0
1491,11898,5.8
1492,11899,3.0
1493,11900,1.8
1494,11901,3.8
1495,11902,1.8
1496,11903,6.3
1497,11904,3.0
1498,11905,7.5
1499,11906,6.8
1500,11907,5.8
1501,11908,6.0
1502,11909,2.0
1503,11910,7.8
1504,11911,6.0
1505,11912,6.0
1506,11913,3.0
1507,11914,6.0
1508,11915,2.0
1509,11916,6.0
1510,11917,6.0
1511,11918,6.0
1512,11919,5.3
1513,11920,2.8
1514,11921,4.3
1515,11922,4.0
1516,11923,2.5
1517,11924,3.8
1518,11925,5.5
1519,11926,5.5
1520,11927,2.5
1521,11928,5.5
1522,11929,2.8
1523,11930,3.5
1524,11931,10.0
1525,11932,3.0
1526,11933,3.5
1527,11934,6.5
1528,11935,3.8
1529,11936,5.5
1530,11937,1.5
1531,11938,7.8
1532,11939,7.5
1533,11940,5.5
1534,11941,5.8
1535,11942,10.0
1536,11943,3.5
1537,11944,3.3
1538,11945,6.0
1539,11946,1.5
1540,11947,5.0
1541,11948,6.0
1542,11949,4.0
1543,11950,5.5
1544,11951,3.0
1545,11952,5.5
1546,11953,4.0
1547,11954,7.5
1548,11955,6.0
1549,11956,6.0
1550,11957,4.8
1551,11958,2.0
1552,11959,3.5
1553,11960,6.3
1554,11961,3.8000000000000003
1555,11962,3.5
1556,11963,2.5
1557,11964,2.8000000000000003
1558,11965,2.3
1559,11966,3.8
1560,11967,2.0
1561,11968,5.5
1562,11969,2.0
1563,11970,2.5
1564,11971,5.3
1565,11972,5.0
1566,11973,6.0
1567,11974,5.8
1568,11975,5.5
1569,11976,2.3000000000000003
1570,11977,4.5
1571,11978,6.0
1572,11979,3.8
1573,11980,5.8
1574,11981,6.5
1575,11982,6.0
1576,11983,10.0
1577,11984,5.0
1578,11985,5.0
1579,11986,3.8
1580,11987,5.5
1581,11988,2.5
1582,11989,9.5
1583,11990,2.0
1584,11991,3.5
1585,11992,2.8
1586,11993,6.0
1587,11994,2.5
1588,11995,3.8
1589,11996,7.5
1590,11997,10.0
1591,11998,5.5
1592,11999,1.5
1593,12000,5.5
1594,12001,10.0
1595,12002,3.8
1596,12003,6.64
1597,12004,2.5
1598,12005,5.0
1599,12006,5.8
1600,12007,6.0
1601,12008,5.5
1602,12009,1.8
1603,12010,5.5
1604,12011,3.8
1605,12012,1.5
1606,12013,1.5
1607,12014,2.5
1608,12015,6.5
1609,12016,6.0
1610,12017,2.3
1611,12018,7.5
1612,12019,5.5
1613,12020,6.0
1614,12021,5.3
1615,12022,2.5
1616,12023,5.5
1617,12024,2.5
1618,12025,6.0
1619,12026,9.5
1620,12027,5.8
1621,12028,5.5
1622,12029,2.8
1623,12030,5.5
1624,12031,6.5
1625,12032,2.5
1626,12033,3.8
1627,12034,5.0
1628,12035,5.0
1629,12036,5.5
1630,12037,10.0
1631,12038,6.8
1632,12039,3.8
1633,12040,6.5
1634,12041,6.0
1635,12042,2.8
1636,12043,7.8
1637,12044,2.5
1638,12045,1.5
1639,12046,6.0
1640,12047,6.5
1641,12048,6.5
1642,12049,6.0
1643,12050,5.5
1644,12051,6.0
1645,12052,2.8
1646,12053,5.5
1647,12054,6.5
1648,12055,5.8
1649,12056,6.0
1650,12057,5.5
1651,12058,7.5
1652,12059,6.0
1653,12060,6.5
1654,12061,2.8
1655,12062,10.0
1656,12063,5.0
1657,12064,4.3
1658,12065,5.0
1659,12066,3.0
1660,12067,10.0
1661,12068,6.8
1662,12069,5.0
1663,12070,10.0
1664,12071,3.3
1665,12072,6.0
1666,12073,6.8
1667,12074,5.5
1668,12075,6.0
1669,12076,5.5
1670,12077,5.0
1671,12078,10.0
1672,12079,5.5
1673,12080,5.8
1674,12081,5.8
1675,12082,3.8
1676,12083,4.3
1677,12084,5.5
1678,12085,1.3
1679,12086,1.5
1680,12087,2.0
1681,12088,4.0
1682,12089,2.5
1683,12090,5.5
1684,12091,2.0
1685,12092,5.5
1686,12093,5.8
1687,12094,5.5
1688,12095,1.8
1689,12096,2.5
1690,12097,2.0
1691,12098,6.0
1692,12099,2.8
1693,12100,10.0
1694,12101,6.5
1695,12102,4.0
1696,12103,2.0
1697,12104,10.0
1698,12105,2.8
1699,12106,3.0
1700,12107,6.0
1701,12108,3.5
1702,12109,5.0
1703,12110,2.8
1704,12111,2.8
1705,12112,1.8
1706,12113,4.3
1707,12114,3.5
1708,12115,10.0
1709,12116,6.5
1710,12117,2.3
1711,12118,7.0
1712,12119,5.5
1713,12120,10.0
1714,12121,5.5
1715,12122,6.0
1716,12123,2.3
1717,12124,10.0
1718,12125,6.5
1719,12126,10.0
1720,12127,3.8
1721,12128,4.5
1722,12129,5.5
1723,12130,2.3
1724,12131,4.8
1725,12132,6.0
1726,12133,6.8
1727,12134,4.0
1728,12135,2.0
1729,12136,6.0
1730,12137,5.5
1731,12138,5.8
1732,12139,3.8000000000000003
1733,12140,5.5
1734,12141,6.5
1735,12142,2.0
1736,12143,2.5
1737,12144,2.5
1738,12145,6.0
1739,12146,4.8
1740,12147,6.0
1741,12148,2.5
1742,12149,6.0
1743,12150,3.8
1744,12151,6.5
1745,12152,6.8
1746,12153,5.0
1747,12154,2.0
1748,12155,2.0
1749,12156,6.5
1750,12157,6.0
1751,12158,3.8
1752,12159,6.8
1753,12160,3.3
1754,12161,2.8
1755,12162,10.0
1756,12163,2.0
1757,12164,6.0
1758,12165,3.0
1759,12166,6.0
1760,12167,3.8
1761,12168,6.0
1762,12169,6.0
1763,12170,2.0
1764,12171,5.8
1765,12172,4.0
1766,12173,5.3
1767,12174,6.0
1768,12175,6.0
1769,12176,3.0
1770,12177,2.0
1771,12178,6.0
1772,12179,9.5
1773,12180,6.5
1774,12181,6.5
1775,12182,5.8
1776,12183,7.0
1777,12184,2.5
1778,12185,2.0
1779,12186,6.0
1780,12187,2.8
1781,12188,5.5
1782,12189,6.0
1783,12190,3.8
1784,12191,7.5
1785,12192,2.5
1786,12193,10.0
1787,12194,6.0
1788,12195,2.5
1789,12196,5.5
1790,12197,1.5
1791,12198,5.5
1792,12199,6.5
1793,12200,5.3
1794,12201,10.0
1795,12202,2.3
1796,12203,2.0
1797,12204,2.0
1798,12205,6.5
1799,12206,7.5
1800,12207,3.5
1801,12208,10.0
1802,12209,2.0
1803,12210,4.3
1804,12211,6.0
1805,12212,10.0
1806,12213,10.0
1807,12214,2.0
1808,12215,4.5
1809,12216,2.5
1810,12217,6.0
1811,12218,10.0
1812,12219,5.0
1813,12220,2.5
1814,12221,2.0
1815,12222,3.8
1816,12223,2.0
1817,12224,5.5
1818,12225,3.5
1819,12226,5.5
1820,12227,5.5
1821,12228,4.0
1822,12229,5.5
1823,12230,6.0
1824,12231,3.8
1825,12232,10.0
1826,12233,2.5
1827,12234,10.0
1828,12235,6.0
1829,12236,6.0
1830,12237,1.8
1831,12238,6.5
1832,12239,10.0
1833,12240,2.3
1834,12241,5.5
1835,12242,4.0
1836,12243,10.0
1837,12244,5.0
1838,12245,7.8
1839,12246,5.5
1840,12247,6.0
1841,12248,6.0
1842,12249,5.8
1843,12250,2.8
1844,12251,5.5
1845,12252,3.8
1846,12253,2.5
1847,12254,6.0
1848,12255,5.0
1849,12256,6.3
1850,12257,2.5
1851,12258,2.0
1852,12259,2.0
1853,12260,3.8
1854,12261,6.0
1855,12262,2.5
1856,12263,5.5
1857,12264,2.5
1858,12265,5.0
1859,12266,5.5
1860,12267,2.0
1861,12268,5.5
1862,12269,2.8000000000000003
1863,12270,6.0
1864,12271,6.0
1865,12272,7.0
1866,12273,6.3
1867,12274,1.5
1868,12275,1.8
1869,12276,2.5
1870,12277,5.5
1871,12278,10.0
1872,12279,6.0
1873,12280,5.5
1874,12281,2.0
1875,12282,5.0
1876,12283,3.8
1877,12284,3.8
1878,12285,4.0
1879,12286,7.0
1880,12287,2.8
1881,12288,6.0
1882,12289,2.0
1883,12290,10.0
1884,12291,3.8
1885,12292,2.5
1886,12293,2.8
1887,12294,2.8000000000000003
1888,12295,5.8
1889,12296,6.0
1890,12297,10.0
1891,12298,5.5
1892,12299,6.0
1893,12300,2.5
1894,12301,2.5
1895,12302,5.8
1896,12303,10.0
1897,12304,3.0
1898,12305,6.0
1899,12306,3.8
1900,12307,3.5
1901,12308,6.5
1902,12309,4.0
1903,12310,2.3
1904,12311,2.8
1905,12312,6.0
1906,12313,6.0
1907,12314,2.3
1908,12315,5.5
1909,12316,3.8
1910,12317,10.0
1911,12318,3.8
1912,12319,6.8
1913,12320,2.3
1914,12321,5.5
1915,12322,4.8
1916,12323,2.5
1917,12324,3.0
1918,12325,3.0
1919,12326,7.0
1920,12327,6.0
1921,12328,1.3
1922,12329,2.0
1923,12330,6.8
1924,12331,5.5
1925,12332,5.5
1926,12333,2.5
1927,12334,6.0
1928,12335,5.5
1929,12336,6.3
1930,12337,2.0
1931,12338,2.0
1932,12339,4.0
1933,12340,2.8
1934,12341,2.3
1935,12342,7.5
1936,12343,6.0
1937,12344,6.0
1938,12345,6.0
1939,12346,5.5
1940,12347,3.8
1941,12348,6.0
1942,12349,6.8
1943,12350,6.8
1944,12351,6.0
1945,12352,5.5
1946,12353,4.0
1947,12354,3.8
1948,12355,3.5
1949,12356,7.0
1950,12357,2.5
1951,12358,5.5
1952,12359,6.5
1953,12360,2.5
1954,12361,6.0
1955,12362,5.3
1956,12363,6.0
1957,12364,2.0
1958,12365,7.0
1959,12366,5.5
1960,12367,2.0
1961,12368,6.3
1962,12369,3.5
1963,12370,7.0
1964,12371,10.0
1965,12372,6.8
1966,12373,6.0
1967,12374,10.0
1968,12375,2.8
1969,12376,3.8
1970,12377,4.0
1971,12378,5.5
1972,12379,4.5
1973,12380,6.5
1974,12381,6.8
1975,12382,6.3
1976,12383,10.0
1977,12384,7.8
1978,12385,6.5
1979,12386,9.0
1980,12387,10.0
1981,12388,2.0
1982,12389,10.0
1983,12390,6.3
1984,12391,5.5
1985,12392,5.5
1986,12393,3.3
1987,12394,10.0
1988,12395,6.0
1989,12396,6.0
1990,12397,3.0
1991,12398,5.0
1992,12399,6.5
1993,12400,4.0
1994,12401,1.3
1995,12402,2.8
1996,12403,6.0
1997,12404,5.5
1998,12405,3.5
1999,12406,4.0
2000,12407,4.3
2001,12408,2.3
2002,12409,5.5
2003,12410,4.0
2004,12411,7.5
2005,12412,3.8000000000000003
2006,12413,2.3
2007,12414,10.0
2008,12415,5.5
2009,12416,2.5
2010,12417,10.0
2011,12418,6.3
2012,12419,5.8
2013,12420,5.0
2014,12421,6.3
2015,12422,2.8
2016,12423,2.8000000000000003
2017,12424,6.0
2018,12425,6.8
2019,12426,5.8
2020,12427,5.5
2021,12428,6.0
2022,12429,6.3
2023,12430,2.3
2024,12431,6.5
2025,12432,5.5
2026,12433,2.5
2027,12434,10.0
2028,12435,2.5
2029,12436,6.3
2030,12437,2.5
2031,12438,1.8
2032,12439,6.0
2033,12440,10.0
2034,12441,4.8
2035,12442,10.0
2036,12443,5.0
2037,12444,3.5
2038,12445,5.8
2039,12446,1.8
2040,12447,2.0
2041,12448,5.5
2042,12449,3.8
2043,12450,2.5
2044,12451,2.5
2045,12452,5.5
2046,12453,6.0
2047,12454,1.5
2048,12455,6.3
2049,12456,5.5
2050,12457,2.5
2051,12458,5.8
2052,12459,4.5
2053,12460,1.5
2054,12461,5.0
2055,12462,3.5
2056,12463,2.5
2057,12464,6.5
2058,12465,2.8
2059,12466,2.8
2060,12467,6.8
2061,12468,5.0
2062,12469,4.0
2063,12470,5.5
2064,12471,2.3
2065,12472,2.0
2066,12473,2.5
2067,12474,3.8
2068,12475,4.3
2069,12476,3.8
2070,12477,2.8
2071,12478,2.3
2072,12479,2.8
2073,12480,9.5
2074,12481,10.0
2075,12482,7.5
2076,12483,4.5
2077,12484,1.3
2078,12485,6.0
2079,12486,3.8
2080,12487,8.3
2081,12488,2.0
2082,12489,6.0
2083,12490,6.0
2084,12491,5.5
2085,12492,3.5
2086,12493,3.0
2087,12494,2.8
2088,12495,2.3
2089,12496,7.0
2090,12497,10.0
2091,12498,3.5
2092,12499,2.5
2093,12500,4.0
2094,12501,2.0
2095,12502,2.0
2096,12503,4.8
2097,12504,3.8
2098,12505,6.8
2099,12506,5.5
2100,12507,10.0
2101,12508,4.0
2102,12509,5.8
2103,12510,6.0
2104,12511,7.0
2105,12512,2.3
2106,12513,5.8
2107,12514,5.8
2108,12515,10.0
2109,12516,3.8
2110,12517,6.0
2111,12518,10.0
2112,12519,2.5
2113,12520,3.8
2114,12521,5.0
2115,12522,6.0
2116,12523,3.8
2117,12524,6.0
2118,12525,6.5
2119,12526,10.0
2120,12527,5.0
2121,12528,6.0
2122,12529,1.8
2123,12530,3.8
2124,12531,2.5
2125,12532,10.0
2126,12533,3.8
2127,12534,6.8
2128,12535,10.0
2129,12536,5.5
2130,12537,3.0
2131,12538,5.8
2132,12539,2.0
2133,12540,2.5
2134,12541,3.5
2135,12542,6.3
2136,12543,5.5
2137,12544,6.5
2138,12545,1.5
2139,12546,5.3
2140,12547,3.0
2141,12548,4.0
2142,12549,3.8
2143,12550,3.8
2144,12551,6.0
2145,12552,6.0
2146,12553,5.5
2147,12554,6.3
2148,12555,5.8
2149,12556,3.8
2150,12557,2.5
2151,12558,6.0
2152,12559,6.8
2153,12560,4.3
2154,12561,4.0
2155,12562,2.3
2156,12563,10.0
2157,12564,7.5
2158,12565,2.3
2159,12566,4.0
2160,12567,2.5
2161,12568,2.5
2162,12569,2.5
2163,12570,4.0
2164,12571,5.8
2165,12572,5.3
2166,12573,4.0
2167,12574,5.8
2168,12575,2.0
2169,12576,10.0
2170,12577,3.8
2171,12578,7.0
2172,12579,5.0
2173,12580,2.8
2174,12581,6.8
2175,12582,2.8000000000000003
2176,12583,6.8
2177,12584,2.0
2178,12585,2.5
2179,12586,3.8
2180,12587,5.75
2181,12588,3.5
2182,12589,7.5
2183,12590,2.8
2184,12591,6.5
2185,12592,10.0
2186,12593,6.0
2187,12594,6.0
2188,12595,6.0
2189,12596,6.0
2190,12597,6.5
2191,12598,5.5
2192,12599,5.5
2193,12600,6.0
2194,12601,6.0
2195,12602,10.0
2196,12603,3.0
2197,12604,3.8
2198,12605,6.5
2199,12606,5.75
2200,12607,2.0
2201,12608,2.5
2202,12609,1.5
2203,12610,2.5
2204,12611,1.3
2205,12612,10.0
2206,12613,6.5
2207,12614,2.5
2208,12615,6.3
2209,12616,1.5
2210,12617,2.8
2211,12618,6.0
2212,12619,3.8
2213,12620,3.5
2214,12621,6.0
2215,12622,5.5
2216,12623,5.5
2217,12624,5.5
2218,12625,6.5
2219,12626,2.5
2220,12627,3.3
2221,12628,2.0
2222,12629,1.8
2223,12630,2.5
2224,12631,5.5
2225,12632,3.5
2226,12633,10.0
2227,12634,3.8
2228,12635,5.8
2229,12636,2.5
2230,12637,6.5
2231,12638,4.0
2232,12639,5.5
2233,12640,2.3
2234,12641,2.0
2235,12642,3.8
2236,12643,2.8
2237,12644,10.0
2238,12645,6.5
2239,12646,2.0
2240,12647,2.5
2241,12648,6.0
2242,12649,6.3
2243,12650,2.3
2244,12651,4.0
2245,12652,10.0
2246,12653,6.5
2247,12654,10.0
2248,12655,6.8
2249,12656,6.3
2250,12657,6.5
2251,12658,10.0
2252,12659,6.3
2253,12660,1.5
2254,12661,10.0
2255,12662,5.5
2256,12663,5.5
2257,12664,6.0
2258,12665,6.0
2259,12666,6.0
2260,12667,1.8
2261,12668,7.5
2262,12669,6.0
2263,12670,5.8
2264,12671,6.0
2265,12672,6.0
2266,12673,6.0
2267,12674,5.8
2268,12675,4.0
2269,12676,2.5
2270,12677,2.5
2271,12678,2.5
2272,12679,3.0
2273,12680,1.5
2274,12681,3.8
2275,12682,2.8
2276,12683,4.0
2277,12684,6.5
2278,12685,3.0
2279,12686,4.3
2280,12687,4.0
2281,12688,1.5
2282,12689,2.8000000000000003
2283,12690,2.8
2284,12691,3.5
2285,12692,9.5
2286,12693,3.8
2287,12694,10.0
2288,12695,2.0
2289,12696,5.5
2290,12697,6.0
2291,12698,2.0
2292,12699,6.3
2293,12700,6.0
2294,12701,6.8
2295,12702,4.3
2296,12703,6.5
2297,12704,5.4
2298,12705,2.0
2299,12706,5.5
2300,12707,6.0
2301,12708,6.0
2302,12709,10.0
2303,12710,5.8
2304,12711,2.3
2305,12712,5.0
2306,12713,6.3
2307,12714,7.5
2308,12715,3.5
2309,12716,6.3
2310,12717,3.8
2311,12718,2.0
2312,12719,2.3
2313,12720,7.5
2314,12721,5.5
2315,12722,4.3
2316,12723,6.0
2317,12724,3.8
2318,12725,2.5
2319,12726,2.5
2320,12727,4.0
2321,12728,2.8
2322,12729,2.5
2323,12730,4.3
2324,12731,6.0
2325,12732,10.0
2326,12733,2.0
2327,12734,5.8
2328,12735,6.0
2329,12736,5.5
2330,12737,10.0
2331,12738,2.3
2332,12739,7.8
2333,12740,2.0
2334,12741,6.0
2335,12742,3.0
2336,12743,3.8
2337,12744,5.5
2338,12745,6.0
2339,12746,3.0
2340,12747,6.5
2341,12748,5.0
2342,12749,4.8
2343,12750,3.7999999999999994
2344,12751,3.8
2345,12752,5.0
2346,12753,5.5
2347,12754,3.8
2348,12755,6.0
2349,12756,10.0
2350,12757,3.5
2351,12758,5.5
2352,12759,6.0
2353,12760,5.5
2354,12761,4.0
2355,12762,2.5
2356,12763,2.3
2357,12764,4.0
2358,12765,3.0
2359,12766,3.3
2360,12767,5.3
2361,12768,5.5
2362,12769,6.0
2363,12770,2.3
2364,12771,6.5
2365,12772,3.8
2366,12773,3.2
2367,12774,6.5
2368,12775,6.8
2369,12776,6.0
2370,12777,5.0
2371,12778,2.3
2372,12779,2.5
2373,12780,3.5
2374,12781,2.3
2375,12782,5.0
2376,12783,1.8
2377,12784,3.7999999999999994
2378,12785,1.8
2379,12786,3.5
2380,12787,7.5
2381,12788,6.0
2382,12789,3.0
2383,12790,6.5
2384,12791,2.0
2385,12792,2.0
2386,12793,2.8
2387,12794,10.0
2388,12795,6.0
2389,12796,2.3
2390,12797,6.0
2391,12798,3.5
2392,12799,6.5
2393,12800,3.8
2394,12801,6.8
2395,12802,2.0
2396,12803,2.0
2397,12804,6.0
2398,12805,6.0
2399,12806,10.0
2400,12807,5.0
2401,12808,2.5
2402,12809,6.0
2403,12810,4.8
2404,12811,5.5
2405,12812,3.8
2406,12813,6.0
2407,12814,10.0
2408,12815,2.0
2409,12816,6.0
2410,12817,5.5
2411,12818,5.3
2412,12819,7.5
2413,12820,6.5
2414,12821,1.8
2415,12822,6.0
2416,12823,6.0
2417,12824,5.5
2418,12825,5.5
2419,12826,6.3
2420,12827,6.0
2421,12828,5.3
2422,12829,5.5
2423,12830,5.5
2424,12831,2.0
2425,12832,6.0
2426,12833,3.8
2427,12834,6.0
2428,12835,3.8
2429,12836,3.5
2430,12837,3.8
2431,12838,6.0
2432,12839,4.0
2433,12840,4.0
2434,12841,6.0
2435,12842,5.0
2436,12843,2.0
2437,12844,5.8
2438,12845,2.8
2439,12846,5.5
2440,12847,6.0
2441,12848,10.0
2442,12849,6.0
2443,12850,3.8
2444,12851,6.8
2445,12852,4.0
2446,12853,3.8
2447,12854,10.0
2448,12855,6.0
2449,12856,2.8
2450,12857,6.5
2451,12858,3.0
2452,12859,1.5
2453,12860,5.5
2454,12861,4.0
2455,12862,3.8
2456,12863,3.3
2457,12864,5.0
2458,12865,1.5
2459,12866,1.5
2460,12867,3.0
2461,12868,2.8
2462,12869,3.3
2463,12870,10.0
2464,12871,5.5
2465,12872,6.5
2466,12873,1.5
2467,12874,10.0
2468,12875,5.0
2469,12876,5.5
2470,12877,5.5
2471,12878,3.0
2472,12879,6.5
2473,12880,5.5
2474,12881,6.8
2475,12882,6.0
2476,12883,4.3
2477,12884,6.5
2478,12885,6.3
2479,12886,6.8
2480,12887,5.4
2481,12888,6.3
2482,12889,4.5
2483,12890,7.8
2484,12891,5.0
2485,12892,6.8
2486,12893,10.0
2487,12894,7.0
2488,12895,3.8000000000000003
2489,12896,6.0
2490,12897,10.0
2491,12898,3.5
2492,12899,4.3
2493,12900,6.5
2494,12901,5.5
2495,12902,5.5
2496,12903,2.8
2497,12904,6.0
2498,12905,2.0
2499,12906,2.5
2500,12907,6.0
2501,12908,3.0
2502,12909,5.8
2503,12910,10.0
2504,12911,6.0
2505,12912,2.0
2506,12913,2.0
2507,12914,6.0
2508,12915,5.5
2509,12916,5.5
2510,12917,5.5
2511,12918,3.8000000000000003
2512,12919,2.8
2513,12920,6.3
2514,12921,1.8
2515,12922,3.8
2516,12923,6.0
2517,12924,2.5
2518,12925,2.5
2519,12926,3.5
2520,12927,4.0
2521,12928,6.64
2522,12929,2.5
2523,12930,5.8
2524,12931,4.3
2525,12932,5.5
2526,12933,4.0
2527,12934,7.8
2528,12935,1.5
2529,12936,6.0
2530,12937,2.5
2531,12938,5.5
2532,12939,6.8
2533,12940,5.5
2534,12941,1.5
2535,12942,10.0
2536,12943,3.8
2537,12944,10.0
2538,12945,2.5
2539,12946,10.0
2540,12947,2.0
2541,12948,6.0
2542,12949,10.0
2543,12950,6.0
2544,12951,6.0
2545,12952,2.8
2546,12953,4.0
2547,12954,5.5
2548,12955,6.0
2549,12956,2.8
2550,12957,5.8
2551,12958,10.0
2552,12959,2.8
2553,12960,3.5
2554,12961,3.8
2555,12962,6.5
2556,12963,6.0
2557,12964,1.8
2558,12965,6.0
2559,12966,5.5
2560,12967,7.5
2561,12968,10.0
2562,12969,5.0
2563,12970,6.0
2564,12971,3.8
2565,12972,3.8
2566,12973,3.8
2567,12974,2.8
2568,12975,6.0
2569,12976,6.0
2570,12977,6.0
2571,12978,5.8
2572,12979,2.5
2573,12980,10.0
2574,12981,5.5
2575,12982,5.5
2576,12983,6.0
2577,12984,2.8
2578,12985,6.8
2579,12986,10.0
2580,12987,3.8
2581,12988,6.8
2582,12989,6.0
2583,12990,2.0
2584,12991,4.3
2585,12992,2.5
2586,12993,3.3
2587,12994,2.3
2588,12995,5.5
2589,12996,2.0
2590,12997,3.8
2591,12998,6.0
2592,12999,5.5
2593,13000,3.0
2594,13001,3.8
2595,13002,2.8
2596,13003,5.5
2597,13004,8.0
2598,13005,3.0
2599,13006,6.8
2600,13007,1.5
2601,13008,4.5
2602,13009,3.8
2603,13010,6.0
2604,13011,6.0
2605,13012,2.5
2606,13013,5.8
2607,13014,1.5
2608,13015,6.0
2609,13016,5.0
2610,13017,3.5
2611,13018,6.3
2612,13019,6.0
2613,13020,5.5
2614,13021,10.0
2615,13022,6.0
2616,13023,5.4
2617,13024,7.5
2618,13025,3.8
2619,13026,3.0
2620,13027,10.0
2621,13028,5.0
2622,13029,3.0
2623,13030,4.0
2624,13031,2.0
2625,13032,2.8
2626,13033,5.5
2627,13034,2.0
2628,13035,2.8
2629,13036,6.0
2630,13037,3.8000000000000003
2631,13038,10.0
2632,13039,2.0
2633,13040,4.0
2634,13041,2.8
2635,13042,3.8
2636,13043,7.8
2637,13044,3.0
2638,13045,5.3
2639,13046,4.0
2640,13047,1.5
2641,13048,10.0
2642,13049,2.5
2643,13050,7.8
2644,13051,10.0
2645,13052,6.0
2646,13053,4.5
2647,13054,6.0
2648,13055,2.5
2649,13056,2.5
2650,13057,3.8
2651,13058,5.5
2652,13059,2.5
2653,13060,7.0
2654,13061,5.5
2655,13062,10.0
2656,13063,5.8
2657,13064,5.8
2658,13065,6.0
2659,13066,2.3
2660,13067,5.5
2661,13068,5.5
2662,13069,1.8000000000000005
2663,13070,6.0
2664,13071,4.0
2665,13072,4.5
2666,13073,2.3
2667,13074,10.0
2668,13075,6.0
2669,13076,1.5
2670,13077,10.0
2671,13078,6.0
2672,13079,5.5
2673,13080,3.5
2674,13081,5.8
2675,13082,6.5
2676,13083,6.5
2677,13084,4.3
2678,13085,6.3
2679,13086,4.8
2680,13087,1.5
2681,13088,10.0
2682,13089,6.0
2683,13090,6.3
2684,13091,3.8
2685,13092,2.3
2686,13093,5.0
2687,13094,5.5
2688,13095,6.0
2689,13096,5.5
2690,13097,5.5
2691,13098,4.0
2692,13099,4.0
2693,13100,6.0
2694,13101,5.5
2695,13102,6.0
2696,13103,5.0
2697,13104,7.8
2698,13105,6.5
2699,13106,6.8
2700,13107,2.0
2701,13108,2.5
2702,13109,2.5
2703,13110,5.0
2704,13111,7.5
2705,13112,10.0
2706,13113,5.5
2707,13114,4.3
2708,13115,5.5
2709,13116,6.0
2710,13117,6.8
2711,13118,10.0
2712,13119,7.5
2713,13120,2.3
2714,13121,2.5
2715,13122,2.5
2716,13123,6.3
2717,13124,4.5
2718,13125,4.0
2719,13126,2.5
2720,13127,6.0
2721,13128,4.3
2722,13129,6.5
2723,13130,7.5
2724,13131,10.0
2725,13132,6.5
2726,13133,6.8
2727,13134,4.3
2728,13135,2.0
2729,13136,5.8
2730,13137,2.8
2731,13138,6.0
2732,13139,6.0
2733,13140,6.0
2734,13141,4.5
2735,13142,7.5
2736,13143,3.5
2737,13144,5.5
2738,13145,6.5
2739,13146,3.3
2740,13147,2.8000000000000003
2741,13148,6.0
2742,13149,6.8
2743,13150,2.0
2744,13151,5.0
2745,13152,2.8
2746,13153,2.5
2747,13154,2.5
2748,13155,10.0
2749,13156,2.0
2750,13157,5.5
2751,13158,2.0
2752,13159,5.5
2753,13160,2.0
2754,13161,5.0
2755,13162,10.0
2756,13163,1.8
2757,13164,2.5
2758,13165,6.3
2759,13166,5.5
2760,13167,4.0
2761,13168,3.8
2762,13169,7.8
2763,13170,3.8
2764,13171,6.0
2765,13172,2.8
2766,13173,1.5
2767,13174,6.0
2768,13175,10.0
2769,13176,5.8
2770,13177,10.0
2771,13178,4.0
2772,13179,3.5
2773,13180,5.5
2774,13181,3.5
2775,13182,5.8
2776,13183,6.8
2777,13184,4.3
2778,13185,5.5
2779,13186,6.0
2780,13187,6.3
2781,13188,5.8
2782,13189,2.5
2783,13190,5.0
2784,13191,6.8
2785,13192,10.0
2786,13193,6.5
2787,13194,2.5
2788,13195,3.8
2789,13196,5.8
2790,13197,6.8
2791,13198,5.8
2792,13199,6.0
2793,13200,6.5
2794,13201,6.0
2795,13202,6.3
2796,13203,1.3
2797,13204,2.5
2798,13205,2.5
2799,13206,2.0
2800,13207,4.0
2801,13208,4.5
2802,13209,7.0
2803,13210,5.8
2804,13211,10.0
2805,13212,3.8
2806,13213,4.0
2807,13214,6.3
2808,13215,2.5
2809,13216,2.8
2810,13217,2.3
2811,13218,4.0
2812,13219,3.8
2813,13220,5.0
2814,13221,6.0
2815,13222,2.3
2816,13223,2.5
2817,13224,1.8
2818,13225,5.5
2819,13226,2.5
2820,13227,6.0
2821,13228,3.5
2822,13229,6.8
2823,13230,6.5
2824,13231,5.3
2825,13232,10.0
2826,13233,6.0
2827,13234,5.5
2828,13235,10.0
2829,13236,5.5
2830,13237,3.5
2831,13238,10.0
2832,13239,2.8
2833,13240,5.5
2834,13241,4.3
2835,13242,6.8
2836,13243,6.5
2837,13244,6.5
2838,13245,7.8
2839,13246,2.0
2840,13247,2.5
2841,13248,2.3
2842,13249,5.8
2843,13250,10.0
2844,13251,2.5
2845,13252,6.5
2846,13253,2.5
2847,13254,2.3
2848,13255,4.3
2849,13256,2.5
2850,13257,2.3
2851,13258,6.3
2852,13259,1.8
2853,13260,5.5
2854,13261,5.5
2855,13262,5.5
2856,13263,3.8
2857,13264,3.5
2858,13265,6.64
2859,13266,6.5
2860,13267,10.0
2861,13268,5.5
2862,13269,2.0
2863,13270,2.5
2864,13271,3.8
2865,13272,1.5
2866,13273,6.5
2867,13274,3.0
2868,13275,6.8
2869,13276,6.0
2870,13277,6.8
2871,13278,5.0
2872,13279,5.5
2873,13280,10.0
2874,13281,6.0
2875,13282,5.5
