,Hardness
1340,4.623515660620335
1341,4.786465912978176
1342,4.619423947650131
1343,3.152637115734243
1344,5.335989180962409
1345,4.786364885023768
1346,4.597854235753671
1347,5.281771069288036
1348,4.245197803163954
1349,4.743618752615085
1350,5.2443525950982846
1351,5.299567775748367
1352,5.1149563711526405
1353,5.310376654924445
1354,5.2065021718858135
1355,4.73377029521888
1356,5.022769905968423
1357,5.473851095215081
1358,5.155996866260006
1359,-0.26043173643266027
1360,5.327773384743485
1361,3.998580957758032
1362,4.932084856370544
1363,5.07803504163439
1364,5.276059886229181
1365,4.379868361924119
1366,4.742721737195385
1367,3.4193691618491124
1368,5.432966153974855
1369,4.544146018197149
1370,5.0858596070305
1371,3.199703877376823
1372,5.348994656987872
1373,4.739177304199492
1374,3.430096504996402
1375,4.985259125402914
1376,4.7586447099767275
1377,4.936776697261337
1378,5.123760291692534
1379,4.968763494676435
1380,4.453023789937127
1381,4.144386039570513
1382,4.077893139428483
1383,5.0717522390898635
1384,5.337700612225248
1385,2.1139466844353514
1386,3.637966061440176
1387,5.088701659724624
1388,4.752616205016791
1389,5.347347956035128
1390,4.746611315043605
1391,5.313280918547884
1392,5.236160885355963
1393,4.868650854070342
1394,5.248102202485756
1395,5.176679120749329
1396,4.019401328926517
1397,5.043245792030761
1398,4.8733115561711315
1399,4.424623505726803
1400,3.995550297670753
1401,5.059111550663844
1402,5.235338255966889
1403,5.0606853140695165
1404,4.0444672674421405
1405,4.662015015241428
1406,5.099070816981594
1407,3.1849102044810644
1408,4.183602753779731
1409,4.449416890132453
1410,5.202524386163826
1411,5.304862965648202
1412,5.054826289259372
1413,4.569231133293648
1414,4.676810067128652
1415,4.815644372162987
1416,5.1572362292954095
1417,5.250927141756947
1418,5.247371935306025
1419,5.095631772360525
1420,1.546704964683955
1421,4.697374635191172
1422,4.673136682845731
1423,4.676751677348272
1424,5.320284144028808
1425,3.8072399840665057
1426,4.176457166512738
1427,5.1954120754502595
1428,3.786453613322781
1429,4.98150632657968
1430,4.96320533164766
1431,5.329092593787847
1432,3.7309922984222625
1433,5.184926347034889
1434,3.4611302105563158
1435,3.70203048089215
1436,4.315187062212505
1437,5.208262941278299
1438,4.70487829626936
1439,5.477783501518189
1440,3.995075584620041
1441,5.183300572493648
1442,5.314821923899618
1443,4.496294796382342
1444,5.133305503904499
1445,5.339790486050621
1446,4.504010304443791
1447,5.214394832086882
1448,5.497906769674605
1449,4.5686557124504255
1450,3.470803588274773
1451,5.341037351072812
1452,5.483355581514163
1453,5.323223210669083
1454,5.290272689484226
1455,4.659613404063377
1456,3.672458174485553
1457,2.9217358496410197
1458,4.963342330239124
1459,4.303203723820177
1460,5.366609951179687
1461,5.090940081566532
1462,4.279558739585271
1463,5.076770963546345
1464,5.184478041444049
1465,4.8340464706176105
1466,5.37091792936163
1467,5.461279458944677
1468,4.827671893553372
1469,3.138136021097749
1470,5.165150758799986
1471,4.68243249564876
1472,4.859698063912401
1473,5.293823692113758
1474,5.355659328185396
1475,5.3488263061802535
1476,5.467768389962657
1477,3.4903974316009556
1478,2.7637250017443376
1479,4.774974265958515
1480,4.030908619287691
1481,2.303458262754077
1482,4.863668422699881
1483,5.428557281453987
1484,5.230819973316811
1485,2.3245455939993045
1486,5.385114909170346
1487,4.656987242071287
1488,4.933762663988061
1489,5.413396266707755
1490,5.110962505371411
1491,5.327882724856127
1492,2.2929404911008744
1493,5.171793427371395
1494,5.263446675031731
1495,2.2019728514392796
1496,5.20118472618667
1497,2.883079468216346
1498,5.351024147249074
1499,5.200115409770961
1500,5.136257450685017
1501,4.864833097768434
1502,5.124567246750287
1503,5.185818375292063
1504,3.6779030728966564
1505,4.575172882653603
1506,2.0511858694138594
1507,4.094374551169946
1508,4.745914269298159
1509,5.2136842637714835
1510,4.475940078268587
1511,3.83563869344183
1512,3.6270991894720988
1513,2.493380856403241
1514,5.024394760735868
1515,4.16044700010026
1516,3.5324817864794844
1517,4.547330961624295
1518,5.248417876647283
1519,5.371111500286245
1520,2.938537290712941
1521,5.175929182875629
1522,1.7625503317824527
1523,5.333157203308682
1524,4.2982956935904
1525,4.7286697771327875
1526,5.184194465406368
1527,5.423055955860642
1528,3.8518467279590665
1529,4.958666260944717
1530,2.6812842479345345
1531,5.376886219468528
1532,5.58946395022639
1533,5.328290542738509
1534,4.989474886229651
1535,4.922073810540809
1536,4.323985736912553
1537,4.332088292783214
1538,4.82153185931729
1539,5.260582858944833
1540,5.01077612045386
1541,5.167932148525357
1542,4.5156346915688115
1543,4.471951247401036
1544,4.233319954889844
1545,5.1814171844035055
1546,5.144921419501906
1547,5.259641203341087
1548,4.31708771074287
1549,5.042082419218482
1550,5.17740948055345
1551,4.391162740408834
1552,3.3713764950964027
1553,4.752167508194774
1554,4.040795785650032
1555,5.054708777364594
1556,3.0973939510528985
1557,2.8763030450543288
1558,3.777185141770601
1559,4.83228596235656
1560,5.127187951244345
1561,4.152241369786118
1562,4.1773856436823475
1563,4.9347246149983075
1564,5.348092140163869
1565,5.220507184930072
1566,5.24826117016439
1567,4.972733960667767
1568,5.131033479057828
1569,5.17377413345363
1570,5.466799387934749
1571,4.8023807490702275
1572,1.531360906387073
1573,5.133714815098125
1574,5.227681195971456
1575,5.260370351152746
1576,4.214277937357629
1577,5.157836977283507
1578,5.220996971712624
1579,4.230427525278387
1580,5.2242313312690705
1581,5.181674182479916
1582,4.447569588468077
1583,3.2129005585996886
1584,1.953459938887431
1585,5.351204091110956
1586,5.123235821690528
1587,3.8272340210297298
1588,3.776993597530427
1589,5.1855193820872305
1590,4.710783748993122
1591,5.191833811724253
1592,3.731855586224821
1593,4.73999925011352
1594,4.651338933895049
1595,2.744608151612314
1596,5.035362905412093
1597,4.859078656647246
1598,5.671971929597115
1599,4.636854269228924
1600,5.200762758928271
1601,4.544890087704401
1602,2.3816196392798155
1603,5.413765871023505
1604,5.29281138472005
1605,2.131316539287223
1606,4.437431525980745
1607,5.2844778712948095
1608,5.159644377323839
1609,5.189467009449883
1610,2.8585796838921866
1611,4.915333437254072
1612,5.380945244197848
1613,4.755727010320948
1614,5.3591953561149595
1615,2.452725709079578
1616,5.088494431877399
1617,4.325333791639298
1618,4.513489376353665
1619,5.22620790246714
1620,5.437993917385368
1621,5.3022780425420475
1622,5.069230085499395
1623,4.997959374549258
1624,5.207878604318578
1625,2.8119017276803424
1626,4.366442650057016
1627,4.630696285813897
1628,5.21972176940635
1629,4.985731782188
1630,4.445284279313611
1631,3.481936193308757
1632,4.840761147746965
1633,5.4886037810229205
1634,5.314745395348138
1635,5.6259143215317895
1636,5.410083421364011
1637,5.09271942763518
1638,1.5390563673816626
1639,5.413247410133446
1640,4.05794666504743
1641,5.21699247367606
1642,4.279894159558185
1643,4.028142927085578
1644,5.270065431214377
1645,4.278897200542129
1646,5.262840437719673
1647,5.1827433791652915
1648,5.206602686133994
1649,5.374736349704246
1650,4.529939596714898
1651,5.355853154490989
1652,5.0780073609582725
1653,3.642973170405307
1654,4.704624152607794
1655,5.239543064613603
1656,5.373027905325731
1657,3.4065576503851385
1658,4.587196741553978
1659,3.205652764340977
1660,4.942424381236567
1661,5.162796753753284
1662,3.9508057888595394
1663,4.3659322210508975
1664,3.5679108403376225
1665,4.2839999159531175
1666,5.222277378197143
1667,5.138010163434254
1668,5.20842934568836
1669,4.891690922013661
1670,4.652943577161495
1671,5.205646237226445
1672,4.928204208818638
1673,4.891712614467831
1674,4.974281471114066
1675,5.15724082123374
1676,3.6307797905770416
1677,5.170305784285731
1678,4.036006083293154
1679,5.389651348488407
1680,3.385008360153646
1681,4.211823299804184
1682,2.3527509015979517
1683,5.179757765642869
1684,3.3631975208304192
1685,5.258189976320066
1686,3.9823986722073483
1687,2.2460839578539353
1688,4.015102856510655
1689,4.5312772884349934
1690,4.1827680842332935
1691,3.9360063335116866
1692,4.355684982195578
1693,5.200770233229443
1694,3.99854986338687
1695,5.202102958227423
1696,2.452123708208895
1697,4.668660308862503
1698,5.056521416759933
1699,3.6009803295550675
1700,5.447040060239404
1701,3.711596856192546
1702,4.461839527842698
1703,3.7175634210130646
1704,5.296180411205166
1705,2.4538969685394063
1706,4.888656574025878
1707,3.466382975509242
1708,4.801717256763251
1709,5.275048281009719
1710,2.2920806851231137
1711,5.124174495792073
1712,5.412843991014848
1713,4.544380626645359
1714,5.131890713116574
1715,5.228879011574044
1716,2.6042792415971467
1717,4.368022997159772
1718,5.519819333981326
1719,5.140521300928633
1720,4.604857759611977
1721,4.54558991376342
1722,5.326660825311781
1723,3.5190462594472556
1724,3.473582355093873
1725,5.054045630500513
1726,5.089320900453634
1727,5.200796224289699
1728,4.576581036088635
1729,5.073096821201913
1730,5.336986183064756
1731,4.8427893119702246
1732,3.951830429052234
1733,5.422658317895724
1734,5.095946052706198
1735,4.908233142316
1736,4.586002982670303
1737,5.119735004616787
1738,4.453914622548867
1739,2.7293846138801126
1740,4.6410139744444585
1741,2.1617727648888305
1742,5.290459811387276
1743,4.314405452439818
1744,3.7565326728544703
1745,5.421184927957266
1746,5.276668290037168
1747,3.2423637739658546
1748,4.778249641332094
1749,5.283402247156441
1750,5.232245546697687
1751,4.101399842504393
1752,5.284950955807668
1753,4.402986941712912
1754,5.02752770650724
1755,5.309835776998322
1756,4.112286976832247
1757,5.211440745942255
1758,4.148927947089904
1759,5.2643434849490465
1760,4.927159036419772
1761,4.113813021483187
1762,5.389687147439439
1763,3.419031149152904
1764,5.129935210163394
1765,4.563903738734016
1766,5.098885193001321
1767,5.196773745350888
1768,5.240227370201621
1769,3.8719522405312046
1770,5.419565782086053
1771,5.349289980112108
1772,4.36296200264856
1773,5.298878630974993
1774,4.437222402668548
1775,4.954606782904371
1776,5.163221422381402
1777,3.0019568105793053
1778,5.1212945735531
1779,3.7573588337709003
1780,3.7257140293683957
1781,5.214724875945692
1782,4.499462895452162
1783,3.9908953359639634
1784,5.117240439966657
1785,2.7888071205877187
1786,5.401126981729513
1787,5.4539107411602945
1788,4.6048240016284705
1789,5.334032055157083
1790,5.12428452207696
1791,5.31031591190253
1792,5.272235067872829
1793,3.6399390639789524
1794,5.34795846575749
1795,5.020223838436443
1796,5.081471919711858
1797,4.531541904303447
1798,5.064593254483048
1799,5.356468514728805
1800,1.89315279391738
1801,5.239541257985541
1802,4.757891888686452
1803,3.6369388552260853
1804,5.181563865741421
1805,5.3337140289281315
1806,4.7689239757926245
1807,4.20096448134418
1808,3.509546088957764
1809,5.311445152300999
1810,4.446682436720398
1811,5.343304672991685
1812,5.046135004922927
1813,4.279113877900162
1814,5.2494371099264105
1815,3.7482202652315797
1816,2.634906523789789
1817,5.211500061196976
1818,5.199186397450472
1819,4.714842218098301
1820,4.809318409387489
1821,4.923823755242118
1822,5.215511963675144
1823,5.378647363317485
1824,4.014819477351304
1825,4.935236547180818
1826,3.9817684413432963
1827,5.332046534018232
1828,4.360821986395708
1829,4.958599536072315
1830,2.1723354778358175
1831,5.227632281967194
1832,4.531734996333778
1833,2.75578879144159
1834,5.305855401377826
1835,4.57019503808721
1836,5.201406708756638
1837,4.386310049405731
1838,5.303641422243105
1839,4.808170587742117
1840,5.068273584255967
1841,5.014068949968195
1842,5.489760979840209
1843,4.283450001165527
1844,5.154454053742596
1845,4.462147983724938
1846,1.984568527255673
1847,3.932681163382931
1848,5.272185005660241
1849,4.49078936099613
1850,5.200783846337808
1851,2.5791024333264905
1852,2.4099432175957807
1853,4.489970894795777
1854,5.179335170176491
1855,2.805882289949812
1856,5.174018399999648
1857,3.2212820028138167
1858,5.236211996729374
1859,3.9143663866652485
1860,4.739246717756141
1861,4.475002317356969
1862,2.892620886526231
1863,5.491384969158363
1864,5.2073309756380475
1865,5.463649311366737
1866,4.940131444751789
1867,5.011558857510174
1868,3.5229233991718343
1869,4.183402592397432
1870,5.158429476194329
1871,4.429046257758175
1872,5.1948304638748315
1873,5.193445132697241
1874,3.259197177263948
1875,4.546878199559693
1876,4.44354188870944
1877,4.3155340301451455
1878,5.326547873656864
1879,5.3825342648622225
1880,4.06479888827712
1881,5.199910227471571
1882,4.997708622309014
1883,5.214882532645181
1884,3.660274260178472
1885,2.5576270610338665
1886,4.404131607522685
1887,2.8966029332249645
1888,5.487954101415433
1889,4.888286441310145
1890,4.450022079522919
1891,4.273284687561036
1892,3.1222599264482476
1893,3.620402175447233
1894,4.3409015782856475
1895,5.237909450469397
1896,4.280197919277747
1897,1.8844240391208469
1898,3.050631982797208
1899,3.861519619999016
1900,4.845107977655589
1901,5.37840861624276
1902,4.912351032757927
1903,5.225576248499974
1904,3.850710364349807
1905,5.306752350929362
1906,5.482625488226979
1907,5.229902270962029
1908,5.0174337757185645
1909,4.3594200402133305
1910,4.805858726519777
1911,3.9264097178068624
1912,5.37044210440542
1913,3.8649168861789858
1914,5.371306312083506
1915,4.980719707895733
1916,2.7840647889541614
1917,3.807908160825251
1918,3.7658738101567124
1919,5.098841092280964
1920,4.806501170747835
1921,2.4378309761148222
1922,4.998419497215615
1923,5.374777931270204
1924,5.061882763807798
1925,5.268190594473765
1926,3.4750792424454158
1927,5.117979843482722
1928,5.078446606863188
1929,5.309866184946118
1930,5.242766825500098
1931,4.893244351125208
1932,5.281862521459764
1933,4.180074613163733
1934,5.201382950551071
1935,5.28993405956105
1936,5.004566952829178
1937,5.2185864627405
1938,5.3862725320369105
1939,4.031582364648128
1940,5.31241422664073
1941,5.340499499979062
1942,5.4504849906124475
1943,5.206955017814913
1944,4.775258582296263
1945,4.860998292717804
1946,5.113486804051489
1947,4.5296199649755025
1948,4.4220159928457194
1949,5.204353996241812
1950,4.469945327322522
1951,5.1452717590960475
1952,4.391956098477937
1953,4.094347850935687
1954,5.403141090902544
1955,4.957181337458027
1956,5.2580638447051475
1957,2.882423428455626
1958,5.6118099328454445
1959,5.100250648217162
1960,5.082260021092649
1961,5.050994060160212
1962,3.2844071418850076
1963,5.337580129064984
1964,4.725128565276631
1965,4.596529195916525
1966,4.8271186803256505
1967,4.837650247542017
1968,5.4096929067106165
1969,4.145120434043494
1970,3.1839561652620363
1971,5.287250630787979
1972,4.551063330104024
1973,5.282623570530327
1974,5.322256651477419
1975,5.027773771367729
1976,4.22121956209414
1977,5.210552365282802
1978,5.474948610780136
1979,5.055142823548683
1980,5.205964484361223
1981,3.669554933306238
1982,4.315963068679439
1983,4.355151847756549
1984,5.172910294935107
1985,4.9760760053261786
1986,4.810317852903006
1987,4.292952663049118
1988,4.498923113044115
1989,5.222948123228859
1990,5.39527533977723
1991,4.883033952475802
1992,5.48462630664576
1993,2.3876673646976094
1994,4.5922259048418415
1995,5.165551505668678
1996,5.230579825682902
1997,4.172284991203883
1998,5.288241646719175
1999,4.541155267508043
2000,4.977922318392128
2001,4.988109407416225
2002,5.53460278112879
2003,4.602668478951608
2004,5.502853489775452
2005,3.9345272327514818
2006,3.50685693912673
2007,5.335050367138277
2008,5.078120086631888
2009,4.459824834774368
2010,5.23741094102272
2011,5.284362368230283
2012,5.239493446608027
2013,5.353424078554168
2014,4.505390600954652
2015,5.228605051123977
2016,4.623319073385233
2017,4.720567205949369
2018,4.665175329299116
2019,4.533302503449807
2020,4.8364657849114385
2021,5.379947838599994
2022,4.976002267970859
2023,3.804555132355202
2024,5.253218904151687
2025,5.053832309539887
2026,3.8504790721787674
2027,5.205235601388479
2028,4.14326124661701
2029,4.0891330757178945
2030,5.0894589683092075
2031,3.9172205931061175
2032,5.123976937943418
2033,4.895567563975216
2034,3.5214356754735103
2035,5.271870026498187
2036,5.192713538884945
2037,4.161010912094979
2038,4.023628264428635
2039,4.076601854350272
2040,3.576638235056051
2041,3.09090110106244
2042,4.799416310692509
2043,5.146200740966095
2044,3.7424149697424736
2045,4.657954338454302
2046,5.068255869502502
2047,2.7305383854608163
2048,5.481623986456032
2049,5.080468622220609
2050,4.502542994222508
2051,4.812265254117031
2052,4.261056179410404
2053,2.4285798589351133
2054,4.849334144019147
2055,5.037442616749182
2056,4.393140979423584
2057,5.05762087589304
2058,2.8915595919680506
2059,3.500302077521975
2060,4.763465825290803
2061,5.550542142611423
2062,5.503498027241568
2063,5.260275759021512
2064,3.496124321513367
2065,3.0553608893004673
2066,2.7535111052582444
2067,5.010456537541923
2068,3.177406433701389
2069,3.470431326344936
2070,5.4265986082449
2071,2.619456289993177
2072,5.277919521169398
2073,4.318193112545919
2074,5.444905491078358
2075,5.0493776264232855
2076,4.4181076316964685
2077,2.4419097662222398
2078,5.427164019328684
2079,4.034566582545857
2080,5.387407851492522
2081,2.851544340990597
2082,4.9226496330953955
2083,5.220133244589929
2084,4.602250326723322
2085,4.971573313343287
2086,4.785513468544334
2087,5.171092612176896
2088,3.508051401999751
2089,4.976167812231319
2090,4.592297204545628
2091,3.1633127132830428
2092,2.277853670683445
2093,4.36232861250528
2094,4.21474644752225
2095,5.24670728259248
2096,3.2506328821592363
2097,5.4255452451910875
2098,4.488085161328341
2099,5.25144406253799
2100,4.078320604584998
2101,4.0519746644945815
2102,3.9624908167167074
2103,5.394961057889873
2104,5.383841913781146
2105,3.2741226833984873
2106,5.490568629913708
2107,5.59316130486971
2108,5.045712420075444
2109,5.48724189522842
2110,5.197625174171822
2111,4.176270904485775
2112,4.963486072868966
2113,5.3524559695724685
2114,5.218796696288539
2115,4.7983451312485315
2116,4.297393666871015
2117,5.283747736818455
2118,3.9780617610308395
2119,5.200051767627281
2120,4.107373702777261
2121,4.7364544040599625
2122,4.102572643656953
2123,4.177708547742601
2124,4.397263738576817
2125,5.147880717091485
2126,5.376885585050599
2127,5.489308579336368
2128,4.505902223511746
2129,5.101138414680997
2130,4.685260097347193
2131,3.4455738890658445
2132,4.115463471297277
2133,3.732247251101984
2134,5.258766912283756
2135,5.065993956378557
2136,5.194095733800632
2137,5.3033375921089405
2138,5.384146148733853
2139,4.974622504729708
2140,2.7902069293293654
2141,5.155145959365669
2142,4.5643697610053255
2143,3.154139100898358
2144,4.799266457176918
2145,5.425258022141756
2146,4.886545476657359
2147,4.962969331403577
2148,4.742779847200145
2149,3.7699971717812315
2150,2.609538814564738
2151,5.522098141064456
2152,5.367915457086413
2153,4.901199185942267
2154,5.043346450573214
2155,2.93779621687665
2156,5.340805533651084
2157,4.764514718305556
2158,2.85379018181806
2159,5.40939013213999
2160,4.140843897663964
2161,1.3673774962040222
2162,1.9496634407331852
2163,5.285238008403505
2164,4.432557753203905
2165,5.337269404667747
2166,4.450760829397046
2167,4.984236683996745
2168,5.02945043939364
2169,4.733343253739703
2170,5.14725087042649
2171,5.4697796566453025
2172,5.402942656907852
2173,5.287081916881984
2174,5.154019234228446
2175,2.8512285491368834
2176,4.7259707747219855
2177,4.139440595294369
2178,5.120409637496587
2179,5.199159648812037
2180,5.385005553411531
2181,3.4741340026551004
2182,5.063780475446045
2183,5.350474053322593
2184,4.885204023910342
2185,5.329729254426878
2186,4.996513345052571
2187,4.30072115726631
2188,5.246838557987358
2189,5.302000172532045
2190,5.201269801541159
2191,5.258837778058584
2192,4.742767481318582
2193,5.183504717873857
2194,5.166664254572767
2195,5.147779932738253
2196,4.169984051698796
2197,5.399416652842769
2198,5.306765279194872
2199,5.507545427117346
2200,4.138364975595632
2201,3.760723814967736
2202,4.730689852270287
2203,5.028533027305656
2204,2.6296134432369738
2205,4.774856278874898
2206,5.146564748134692
2207,3.511080411767853
2208,4.968651532013877
2209,5.360674999689865
2210,4.217253445713107
2211,5.177580363307927
2212,4.894230709200244
2213,3.5521635834247207
2214,4.23298263718044
2215,4.300977689061552
2216,4.99609540066866
2217,5.142343901013893
2218,5.05356800680209
2219,4.785233712740209
2220,3.627506998404277
2221,4.284577132353785
2222,2.3059495682895768
2223,3.4287496416674883
2224,4.242743418613305
2225,5.497090450034573
2226,3.8219864951575815
2227,3.643881151071844
2228,5.207943737228098
2229,4.167689618497739
2230,5.265911034337161
2231,2.755875167603355
2232,5.287223365061548
2233,4.695073192490304
2234,5.03593181852471
2235,5.2177581397073505
2236,5.098457540186039
2237,5.20136170674715
2238,5.090686560656876
2239,4.4180154684425865
2240,5.380008355743713
2241,5.374429571301161
2242,5.159856554695815
2243,4.7272226072509
2244,4.797672628376178
2245,4.958490494400486
2246,5.162672877976248
2247,5.199158390504939
2248,4.964341361655756
2249,5.318882436810849
2250,5.178238078333714
2251,3.878624073388829
2252,4.601662998681409
2253,5.4225444539804535
2254,4.978833833353844
2255,5.630776573922118
2256,5.173871757105075
2257,4.807531807078064
2258,5.273567727935546
2259,5.21482309247848
2260,2.531101768358214
2261,4.837469420773836
2262,4.5355769439785885
2263,4.076617136122073
2264,4.093397742709616
2265,5.296109826393987
2266,5.267098234185401
2267,5.309995237395482
2268,5.308551864719766
2269,2.5145808034315165
2270,5.0133844191742085
2271,2.7480019439090575
2272,3.066964969188443
2273,4.734716317859652
2274,4.328344650758076
2275,2.273103422835214
2276,4.672494586686659
2277,5.278814662145374
2278,5.119154767932747
2279,4.947484651067482
2280,4.425048135327723
2281,1.9827435045346689
2282,2.785382757949286
2283,5.0744634230421255
2284,5.0661967786004425
2285,5.2405822583468336
2286,5.553762049817562
2287,4.265014564735738
2288,4.079411427052387
2289,5.039370417868915
2290,4.088172760769545
2291,4.618489833392606
2292,4.037633508465843
2293,5.357765339722347
2294,5.237365281310067
2295,4.873180003904466
2296,5.366414005639351
2297,5.295530918571979
2298,5.029454769124188
2299,4.995105349455114
2300,5.688129389778395
2301,5.403970232264211
2302,4.353389553491654
2303,5.177891082693507
2304,3.925580275113157
2305,4.966567583353108
2306,5.259474276094803
2307,5.125182207961422
2308,5.208893951667412
2309,4.534848899727455
2310,4.392968786623493
2311,2.526001021757946
2312,3.2667199541087277
2313,5.358974283760965
2314,4.607707376118353
2315,5.128723908467472
2316,4.429499671928499
2317,4.240660250282562
2318,3.0217245059874864
2319,4.97838150927771
2320,3.264542394588961
2321,4.930061921290461
2322,2.684089491881359
2323,5.095322820414236
2324,4.28936893305754
2325,5.178354756599845
2326,4.908875181822031
2327,4.403796952796957
2328,5.118106658516507
2329,1.9952320528561105
2330,5.198196260126375
2331,3.525277222089054
2332,5.342245001054424
2333,5.314570995040409
2334,4.87861154491724
2335,2.679438904135388
2336,4.454312857311216
2337,5.274560098438675
2338,5.011856616615232
2339,2.308474706507142
2340,5.296263029584226
2341,4.8544271596099655
2342,3.615480491156159
2343,4.116055434655479
2344,5.264501038116302
2345,5.213714197667467
2346,4.907034081239756
2347,3.397526667981002
2348,5.3685910834888215
2349,5.179930257673078
2350,3.7723399411927976
2351,4.120785605061865
2352,4.993657139800273
2353,4.96466384160174
2354,5.116240141897607
2355,2.903925467440963
2356,4.299362182173509
2357,5.0957967461304525
2358,2.205564703158503
2359,4.480638821500204
2360,3.7310434076349592
2361,4.646572810262211
2362,5.109692148129469
2363,4.855057627488915
2364,4.648602303260141
2365,5.256222656966319
2366,4.506636965576503
2367,5.162071809879638
2368,5.222024739308367
2369,5.180489334334781
2370,5.181366101894806
2371,4.091242089896118
2372,4.952409535501541
2373,5.225605759469873
2374,2.4029885112993083
2375,3.7968316052834945
2376,4.49751526733326
2377,4.683805083910452
2378,5.263039688470803
2379,4.397858593236688
2380,4.990628702642727
2381,5.4869654393508736
2382,5.715435087746956
2383,5.336058957166133
2384,3.1978939750296584
2385,3.1951169247046707
2386,3.2043935843291504
2387,3.908922255760964
2388,5.5578498116495645
2389,3.8627083131515825
2390,5.077404542152285
2391,4.673274816632583
2392,5.220530971034469
2393,3.9168104424698877
2394,5.460630710755975
2395,2.947046645731664
2396,2.537373528189261
2397,5.1994076744587465
2398,4.831422183057533
2399,4.652192835169412
2400,5.233434816162681
2401,3.703964343223464
2402,4.502181081701314
2403,3.3488120039580367
2404,5.239918873391277
2405,4.397432738059976
2406,5.1406842171651626
2407,4.577188004510327
2408,2.748185589840971
2409,5.231254812416268
2410,5.024749762958052
2411,4.622003614520187
2412,5.009201273623853
2413,5.120454707874849
2414,5.16633208067873
2415,4.39365506173853
2416,5.3995679942829575
2417,5.306088265150188
2418,5.261904925522881
2419,4.562535482554962
2420,5.301391405897009
2421,5.272131710485594
2422,5.482384751950526
2423,2.2033256291220216
2424,5.073865663845828
2425,5.468411317840843
2426,3.61812665422415
2427,4.149713033341795
2428,4.445241092413748
2429,2.462457615856725
2430,4.527025458971984
2431,5.217973174443375
2432,4.754014430032099
2433,5.0956052639296185
2434,5.18028753307731
2435,5.1029016299431165
2436,3.1031267847046555
2437,4.732414069079544
2438,3.8331442769745125
2439,4.127448298240984
2440,4.737915610247365
2441,4.439955183691125
2442,5.302272216705383
2443,4.732484176471201
2444,4.654931206501027
2445,4.61437726510477
2446,4.164840627973207
2447,4.8599914677376
2448,4.857584950439318
2449,5.15616760061833
2450,5.111595920502321
2451,5.507808356693821
2452,5.846654954370525
2453,4.860744762753773
2454,4.541460399073761
2455,4.1829591566297095
2456,3.1552419751469722
2457,5.284302923963671
2458,4.267773831721646
2459,2.444036482271228
2460,4.129246045913912
2461,3.0194739221999836
2462,5.3796614207021545
2463,4.514705697312313
2464,5.175759788626019
2465,2.8148901213998623
2466,2.4214055307674487
2467,4.363444369330491
2468,5.036559904523012
2469,4.771534709304187
2470,3.2392000183325163
2471,4.700275378284647
2472,5.1055928850574075
2473,2.2156922332886255
2474,4.9336165942538015
2475,5.131770161229661
2476,5.1832389940759125
2477,5.106333126241417
2478,4.9867837611584
2479,5.5000973256238685
2480,5.280867728528072
2481,5.0203234580307035
2482,4.191375796131739
2483,5.074953926533087
2484,5.037074704072908
2485,4.983841493259976
2486,5.288548255806296
2487,5.532441453506593
2488,4.071693853513562
2489,5.296855445764565
2490,4.862836399489117
2491,3.387405534555714
2492,5.249787782858363
2493,5.452289099028497
2494,5.278240943798554
2495,4.127014592896228
2496,4.370017509074039
2497,5.285419019961617
2498,4.423977211585905
2499,1.017178613657943
2500,5.140771068996708
2501,2.9293570381484373
2502,4.613379781887266
2503,5.317133678336243
2504,5.269373381930151
2505,5.086444974360492
2506,5.399187351207911
2507,4.994228417770852
2508,4.648949008820306
2509,5.345816859716976
2510,5.840597402408511
2511,3.9888257724052774
2512,5.405907813360181
2513,4.546946647343519
2514,4.544917381282107
2515,4.802908665707399
2516,5.218769413345788
2517,5.003714233983279
2518,2.514893914165244
2519,4.3886470016390025
2520,3.928983557164794
2521,5.041029907597918
2522,4.824366326683789
2523,5.371010103978298
2524,5.482339311209425
2525,5.061090298916775
2526,4.190103603680391
2527,4.8892509368010915
2528,5.128567936090942
2529,5.033413189371782
2530,2.505327946601102
2531,5.248184295518641
2532,5.23997501075571
2533,5.155724195226639
2534,5.120815030876442
2535,4.039228900635009
2536,3.147046638429125
2537,5.297200158792777
2538,3.9131349605307126
2539,5.162530394709096
2540,2.733947309675311
2541,3.4833179829332983
2542,4.491211959353916
2543,5.36118893176673
2544,5.400720406906705
2545,5.294135298905932
2546,4.507787522044508
2547,5.372541585520612
2548,5.013663757891212
2549,2.94368409255651
2550,4.01846027916969
2551,4.933919772240889
2552,3.8395763027920884
2553,3.5956685212103556
2554,2.4624548641278574
2555,5.229902573551932
2556,4.73155245592498
2557,3.2788393784242853
2558,4.163327554455568
2559,5.049974625877585
2560,5.355228177247852
2561,5.272475610985199
2562,2.701721025592179
2563,4.0812448873876255
2564,4.1257162609713145
2565,4.263425894881893
2566,4.408835381317531
2567,2.880083063676585
2568,5.484896488919857
2569,5.351238703700933
2570,5.0934933362123225
2571,2.5531825314652985
2572,3.5762042318129037
2573,4.492265706676007
2574,5.0389656369705245
2575,4.748081923323808
2576,5.1041411126188825
2577,5.080048742544303
2578,4.873335671020424
2579,5.177210804701181
2580,4.363229547150153
2581,4.46402952643277
2582,5.496651982337867
2583,4.840487863555953
2584,5.301663839396033
2585,3.4230453431127867
2586,3.108037709425543
2587,4.51041587255223
2588,5.319926416374026
